Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
SPOT,2024-03-08,2024-04-03,259.4,291.77,KAR (TP),1244.88,221176.36
SPOT,2024-04-15,2024-04-19,290.52,275.83,ZARAR (SL),-508.65,220664.71
SPOT,2024-06-03,2024-07-11,313.62,300.98,ZARAR (SL),-406.04,220255.68
SPOT,2024-07-23,2024-09-19,330.79,360.22,KAR (TP),886.69,221139.36
SPOT,2024-09-20,2024-09-25,365.17,383.96,KAR (TP),511.55,221647.92
SPOT,2024-10-07,2024-10-21,362.95,381.97,KAR (TP),521.04,222165.96
SPOT,2024-10-22,2024-11-11,387.63,410.19,KAR (TP),579.0,222741.96
SPOT,2025-01-15,2025-01-28,490.69,530.8,KAR (TP),814.42,223553.38
SPOT,2025-04-09,2025-04-11,569.06,543.66,ZARAR (SL),-449.35,223101.03
SPOT,2025-04-28,2025-04-29,597.73,576.94,ZARAR (SL),-350.82,222747.21
SPOT,2025-05-12,2025-05-16,620.81,656.3,KAR (TP),568.67,223312.88
SPOT,2025-05-30,2025-06-04,665.14,701.08,KAR (TP),537.34,223847.22
SPOT,2025-06-26,2025-07-01,775.9,722.35,ZARAR (SL),-693.17,223151.05
SPOT,2025-08-15,2025-08-20,732.81,703.79,ZARAR (SL),-399.01,222749.04
SPOT,2025-09-18,2025-09-24,734.12,708.65,ZARAR (SL),-349.95,222396.1
CHWY,2024-03-11,2024-03-14,18.25,17.24,ZARAR (SL),-556.42,221836.67
CHWY,2024-04-11,2024-04-12,18.54,17.64,ZARAR (SL),-488.44,221345.23
CHWY,2024-05-14,2024-05-15,16.83,16.32,ZARAR (SL),-306.03,221036.2
CHWY,2024-05-28,2024-05-29,16.91,21.5,KAR (TP),2711.37,223744.57
CHWY,2024-06-20,2024-06-24,25.5,26.95,KAR (TP),565.63,224307.2
CHWY,2024-06-27,2024-06-28,29.05,27.24,ZARAR (SL),-626.06,223678.14
CHWY,2024-08-15,2024-08-28,26.48,28.72,KAR (TP),842.92,224518.06
CHWY,2024-09-04,2024-09-05,27.15,26.16,ZARAR (SL),-367.64,224147.42
CHWY,2024-09-20,2024-10-02,29.75,28.83,ZARAR (SL),-312.24,223832.18
CHWY,2024-11-04,2024-11-07,28.84,30.79,KAR (TP),673.14,224502.32
CHWY,2024-12-03,2024-12-05,33.62,31.07,ZARAR (SL),-761.48,223737.84
CHWY,2025-01-03,2025-01-23,35.96,38.0,KAR (TP),564.3,224299.14
CHWY,2025-02-03,2025-02-20,38.14,36.93,ZARAR (SL),-320.25,223975.89
CHWY,2025-04-09,2025-04-15,33.29,35.01,KAR (TP),513.67,224486.56
CHWY,2025-04-23,2025-04-29,35.38,37.21,KAR (TP),514.24,224997.8
CHWY,2025-06-09,2025-06-11,46.51,40.76,ZARAR (SL),-1239.29,223755.51
CHWY,2025-08-13,2025-08-28,39.41,41.43,KAR (TP),509.56,224262.07
CHWY,2025-09-02,2025-09-05,39.44,42.33,KAR (TP),729.76,224988.83
CHWY,2025-09-08,2025-09-10,41.62,35.11,ZARAR (SL),-1567.15,223418.68
CHWY,2025-10-10,2025-10-17,39.03,37.44,ZARAR (SL),-410.38,223005.3
CHWY,2025-12-08,2025-12-12,34.62,32.74,ZARAR (SL),-546.04,222456.26
ZM,2024-02-28,2024-03-05,69.62,66.49,ZARAR (SL),-452.58,222000.67
ZM,2024-05-13,2024-05-30,63.11,60.53,ZARAR (SL),-411.81,221585.86
ZM,2024-06-10,2024-06-12,62.96,60.52,ZARAR (SL),-390.55,221192.32
ZM,2024-07-25,2024-08-05,59.61,55.63,ZARAR (SL),-670.67,220518.64
ZM,2024-08-19,2024-08-22,59.82,68.04,KAR (TP),1371.12,221886.77
ZM,2024-10-08,2024-10-21,68.32,72.17,KAR (TP),560.52,222444.29
ZM,2024-10-22,2024-11-05,72.22,77.75,KAR (TP),762.72,223204.01
ZM,2024-11-18,2024-11-22,78.93,85.88,KAR (TP),877.53,224078.53
ZM,2024-11-25,2024-11-26,89.03,83.41,ZARAR (SL),-634.25,223441.29
ZM,2024-12-20,2024-12-30,85.6,82.73,ZARAR (SL),-338.28,223100.01
ZM,2025-01-28,2025-02-11,88.64,83.82,ZARAR (SL),-546.77,222550.23
ZM,2025-05-30,2025-06-11,81.25,78.16,ZARAR (SL),-383.31,222163.93
ZM,2025-08-26,2025-09-03,78.81,83.49,KAR (TP),590.83,222751.76
ZM,2025-09-19,2025-10-01,84.16,81.28,ZARAR (SL),-345.21,222403.55
ZM,2025-10-27,2025-11-06,85.17,82.22,ZARAR (SL),-349.37,222051.19
DOCU,2024-03-06,2024-03-08,52.47,55.97,KAR (TP),664.05,222710.74
DOCU,2024-03-15,2024-04-03,56.77,60.55,KAR (TP),662.84,223370.58
DOCU,2024-04-12,2024-04-15,58.9,56.67,ZARAR (SL),-381.61,222985.97
DOCU,2024-05-13,2024-05-23,59.76,57.32,ZARAR (SL),-411.3,222571.67
DOCU,2024-09-04,2024-09-10,57.42,54.56,ZARAR (SL),-501.08,222067.59
DOCU,2024-09-20,2024-09-26,57.97,62.53,KAR (TP),783.61,222848.2
DOCU,2024-11-27,2024-12-06,80.38,106.99,KAR (TP),3307.53,226152.73
DOCU,2024-12-10,2024-12-18,95.85,92.71,ZARAR (SL),-330.6,225819.13
DOCU,2025-01-28,2025-02-06,97.7,93.85,ZARAR (SL),-397.06,225419.07
DOCU,2025-03-21,2025-03-28,88.06,83.18,ZARAR (SL),-557.17,224858.9
DOCU,2025-05-07,2025-05-12,82.24,87.86,KAR (TP),680.37,225536.27
DOCU,2025-05-21,2025-06-03,85.43,91.61,KAR (TP),720.4,226253.67
DOCU,2025-06-04,2025-06-06,93.84,75.28,ZARAR (SL),-1980.83,224269.83
DOCU,2025-07-21,2025-07-31,79.34,75.64,ZARAR (SL),-469.35,223797.48
DOCU,2025-09-03,2025-09-05,75.9,79.86,KAR (TP),518.74,224313.22
DOCU,2025-09-09,2025-09-17,79.8,84.52,KAR (TP),588.48,224898.7
DOCU,2025-09-19,2025-09-25,84.59,81.31,ZARAR (SL),-390.75,224504.95
DOCU,2025-10-30,2025-11-11,71.61,68.85,ZARAR (SL),-388.42,224113.53
DOCU,2025-12-04,2025-12-05,71.1,65.67,ZARAR (SL),-766.71,223343.81
DDOG,2024-01-26,2024-02-02,123.95,134.31,KAR (TP),832.82,224172.14
DDOG,2024-02-09,2024-02-16,134.91,129.74,ZARAR (SL),-386.22,223782.92
DDOG,2024-04-10,2024-04-19,125.82,120.09,ZARAR (SL),-458.41,223321.5
DDOG,2024-05-01,2024-05-07,126.42,112.4,ZARAR (SL),-1112.0,222206.5
DDOG,2024-06-12,2024-06-27,119.11,128.45,KAR (TP),781.15,222984.65
DDOG,2024-07-09,2024-07-17,126.63,121.16,ZARAR (SL),-434.97,222546.68
DDOG,2024-10-01,2024-10-04,113.98,122.69,KAR (TP),761.17,223304.85
DDOG,2024-10-25,2024-11-11,126.6,122.36,ZARAR (SL),-337.91,222963.94
DDOG,2024-12-10,2024-12-18,154.91,150.2,ZARAR (SL),-307.05,222653.89
DDOG,2025-01-28,2025-01-29,151.89,145.72,ZARAR (SL),-409.21,222241.68
DDOG,2025-02-10,2025-02-13,147.1,135.89,ZARAR (SL),-765.07,221473.61
DDOG,2025-05-30,2025-06-17,117.88,124.84,KAR (TP),587.43,222058.04
DDOG,2025-06-20,2025-06-30,127.5,134.33,KAR (TP),532.69,222587.73
DDOG,2025-08-28,2025-08-29,140.96,136.68,ZARAR (SL),-306.63,222278.1
DDOG,2025-09-10,2025-09-16,139.13,134.59,ZARAR (SL),-329.31,221945.78
DDOG,2025-09-29,2025-10-01,145.26,152.7,KAR (TP),509.19,222451.97
DDOG,2025-10-03,2025-10-08,151.82,164.12,KAR (TP),807.17,223256.14
DDOG,2025-10-16,2025-10-31,151.17,162.81,KAR (TP),766.99,224020.13
DDOG,2025-11-03,2025-11-05,162.08,154.98,ZARAR (SL),-441.06,223576.07
FVRR,2024-01-29,2024-01-31,28.76,26.92,ZARAR (SL),-642.78,222930.3
FVRR,2024-02-12,2024-02-13,30.5,28.01,ZARAR (SL),-819.39,222107.9
FVRR,2024-05-02,2024-05-09,20.8,22.41,KAR (TP),771.04,222875.94
FVRR,2024-05-31,2024-06-04,25.23,24.47,ZARAR (SL),-304.23,222568.71
FVRR,2024-07-15,2024-07-16,24.0,25.26,KAR (TP),522.0,223087.71
FVRR,2024-07-17,2024-07-18,24.37,23.14,ZARAR (SL),-507.72,222576.99
FVRR,2024-07-31,2024-08-01,26.11,23.28,ZARAR (SL),-1086.88,221487.12
FVRR,2024-09-30,2024-10-01,25.87,24.26,ZARAR (SL),-625.34,220858.77
FVRR,2024-10-29,2024-10-30,25.07,29.16,KAR (TP),1628.43,222484.21
FVRR,2024-12-02,2024-12-03,32.78,34.46,KAR (TP),509.51,222990.71
FVRR,2024-12-17,2024-12-18,33.57,32.26,ZARAR (SL),-393.23,222594.48
FVRR,2025-01-06,2025-01-08,34.44,32.02,ZARAR (SL),-705.67,221885.81
FVRR,2025-01-21,2025-01-23,32.95,31.52,ZARAR (SL),-436.99,221445.82
FVRR,2025-02-13,2025-02-19,32.84,30.23,ZARAR (SL),-797.76,220645.06
FVRR,2025-04-28,2025-04-30,26.42,25.45,ZARAR (SL),-370.15,220271.91
FVRR,2025-06-02,2025-06-10,32.94,31.93,ZARAR (SL),-309.62,219959.3
FVRR,2025-09-10,2025-09-18,23.24,25.21,KAR (TP),844.68,220800.97
FVRR,2025-09-22,2025-09-30,25.34,24.41,ZARAR (SL),-370.01,220427.96
FVRR,2025-11-13,2025-11-17,22.33,20.42,ZARAR (SL),-858.35,219566.61
FVRR,2025-12-05,2025-12-12,21.54,20.69,ZARAR (SL),-397.61,219166.0
PINS,2024-01-26,2024-02-02,37.7,39.75,KAR (TP),540.77,219703.76
PINS,2024-02-05,2024-02-09,39.67,36.87,ZARAR (SL),-708.82,218991.94
PINS,2024-06-06,2024-06-25,42.73,44.98,KAR (TP),523.56,219512.5
PINS,2024-06-28,2024-07-10,44.07,42.74,ZARAR (SL),-304.79,219204.71
PINS,2024-09-25,2024-10-09,32.15,33.84,KAR (TP),522.66,219724.37
PINS,2024-10-17,2024-10-22,32.94,31.94,ZARAR (SL),-306.58,219414.79
PINS,2024-11-07,2024-11-08,33.93,29.18,ZARAR (SL),-1402.94,218008.85
PINS,2024-12-10,2024-12-12,31.83,30.84,ZARAR (SL),-314.03,217691.82
PINS,2025-01-06,2025-01-08,32.41,30.87,ZARAR (SL),-478.16,217210.66
PINS,2025-01-21,2025-02-07,32.07,40.0,KAR (TP),2469.72,219677.38
PINS,2025-06-03,2025-06-10,33.13,35.11,KAR (TP),594.65,220269.02
PINS,2025-06-20,2025-06-27,34.22,35.95,KAR (TP),502.55,220768.57
PINS,2025-06-30,2025-07-21,35.86,38.0,KAR (TP),593.77,221359.34
PINS,2025-08-01,2025-08-08,37.76,35.13,ZARAR (SL),-699.5,220656.84
PINS,2025-09-08,2025-09-09,37.95,36.5,ZARAR (SL),-385.08,220268.75
PINS,2025-10-28,2025-11-05,33.2,25.75,ZARAR (SL),-2246.98,218018.78
PINS,2025-12-05,2025-12-15,26.75,25.76,ZARAR (SL),-373.09,217642.68
SNAP,2024-02-02,2024-02-07,17.05,11.41,ZARAR (SL),-3310.92,214328.77
SNAP,2024-03-07,2024-03-14,11.85,11.39,ZARAR (SL),-391.19,213934.58
SNAP,2024-04-18,2024-04-19,11.63,11.16,ZARAR (SL),-407.13,213524.45
SNAP,2024-06-24,2024-06-25,15.67,16.71,KAR (TP),660.69,214182.14
SNAP,2024-06-28,2024-07-01,16.61,16.02,ZARAR (SL),-358.21,213820.93
SNAP,2024-07-11,2024-07-17,16.37,14.57,ZARAR (SL),-1102.57,212715.36
SNAP,2024-09-12,2024-09-19,9.32,10.07,KAR (TP),801.72,213514.08
SNAP,2024-09-20,2024-09-24,10.05,10.57,KAR (TP),514.41,214025.49
SNAP,2024-10-16,2024-10-21,10.76,10.33,ZARAR (SL),-402.63,213619.87
SNAP,2024-10-31,2024-11-12,12.16,11.26,ZARAR (SL),-743.13,212873.73
SNAP,2025-01-10,2025-01-14,12.47,11.34,ZARAR (SL),-909.17,211961.56
SNAP,2025-04-29,2025-04-30,9.09,7.96,ZARAR (SL),-1246.12,210712.43
SNAP,2025-05-12,2025-05-15,9.21,8.58,ZARAR (SL),-687.04,210022.4
SNAP,2025-06-24,2025-06-25,8.32,8.03,ZARAR (SL),-351.56,209667.84
SNAP,2025-07-09,2025-07-16,9.12,9.66,KAR (TP),589.11,210253.94
SNAP,2025-07-28,2025-07-29,9.69,9.33,ZARAR (SL),-374.52,209876.43
SNAP,2025-09-09,2025-09-10,7.28,7.05,ZARAR (SL),-318.93,209554.49
SNAP,2025-09-24,2025-09-30,8.22,7.71,ZARAR (SL),-623.44,208928.05
SNAP,2025-11-07,2025-11-10,8.21,8.69,KAR (TP),581.65,209506.71
SNAP,2025-11-13,2025-11-17,8.58,8.18,ZARAR (SL),-469.2,209034.51
WIX,2024-01-31,2024-02-09,126.88,133.3,KAR (TP),502.99,209534.5
WIX,2024-02-12,2024-02-13,129.33,125.45,ZARAR (SL),-303.01,209228.49
WIX,2024-03-13,2024-03-14,142.65,138.36,ZARAR (SL),-303.74,208921.75
WIX,2024-05-13,2024-05-14,127.01,133.59,KAR (TP),515.07,209433.82
WIX,2024-07-18,2024-07-25,162.68,155.43,ZARAR (SL),-448.66,208982.16
WIX,2024-08-19,2024-08-22,171.13,165.11,ZARAR (SL),-354.78,208624.38
WIX,2024-10-10,2024-10-17,167.1,177.24,KAR (TP),603.82,209225.2
WIX,2024-10-18,2024-10-22,173.39,166.93,ZARAR (SL),-375.57,208846.63
WIX,2024-11-07,2024-11-11,172.04,183.64,KAR (TP),671.26,209514.9
WIX,2024-11-18,2024-11-20,180.33,210.27,KAR (TP),1657.29,211169.19
WIX,2024-12-23,2025-01-14,221.0,236.36,KAR (TP),692.02,211858.21
WIX,2025-01-15,2025-01-27,241.84,234.42,ZARAR (SL),-309.81,211545.39
WIX,2025-05-02,2025-05-12,166.83,179.71,KAR (TP),769.04,212311.44
WIX,2025-05-20,2025-05-21,181.74,152.34,ZARAR (SL),-1620.7,210687.74
SHOP,2024-02-02,2024-02-08,82.93,87.87,KAR (TP),592.68,211275.92
SHOP,2024-02-09,2024-02-13,90.72,77.18,ZARAR (SL),-1495.5,209777.42
SHOP,2024-03-13,2024-04-03,78.68,75.64,ZARAR (SL),-389.38,209385.04
SHOP,2024-05-07,2024-05-08,77.05,62.73,ZARAR (SL),-1861.53,207520.51
SHOP,2024-06-24,2024-07-05,64.31,67.63,KAR (TP),513.25,208030.76
SHOP,2024-07-16,2024-07-17,69.72,64.81,ZARAR (SL),-707.25,207320.51
SHOP,2024-08-08,2024-08-15,68.55,74.85,KAR (TP),916.04,208233.55
SHOP,2024-09-18,2024-09-23,75.22,80.11,KAR (TP),647.09,208877.64
SHOP,2024-10-15,2024-10-25,81.93,79.05,ZARAR (SL),-354.52,208520.12
SHOP,2024-11-07,2024-11-11,85.55,89.99,KAR (TP),515.99,209033.12
SHOP,2024-12-17,2024-12-18,119.49,109.7,ZARAR (SL),-822.32,208207.8
SHOP,2025-01-06,2025-01-07,114.24,106.78,ZARAR (SL),-656.01,207548.79
SHOP,2025-01-28,2025-02-11,117.45,123.59,KAR (TP),519.78,208065.57
SHOP,2025-02-12,2025-02-13,120.49,127.65,KAR (TP),591.24,208653.81
SHOP,2025-05-06,2025-05-12,93.83,104.34,KAR (TP),1117.11,209767.92
SHOP,2025-05-15,2025-05-20,110.21,106.43,ZARAR (SL),-345.98,209418.94
SHOP,2025-06-11,2025-06-12,114.13,109.21,ZARAR (SL),-434.09,208981.85
SHOP,2025-06-23,2025-07-03,109.98,116.52,KAR (TP),591.65,209570.5
SHOP,2025-07-14,2025-07-17,116.74,126.75,KAR (TP),854.46,210421.96
SHOP,2025-07-18,2025-07-23,127.07,122.21,ZARAR (SL),-385.47,210033.5
SHOP,2025-08-05,2025-08-06,127.0,154.9,KAR (TP),2193.85,212224.35
SHOP,2025-08-07,2025-08-14,151.07,144.27,ZARAR (SL),-453.12,211768.22
SHOP,2025-09-15,2025-09-22,147.89,157.12,KAR (TP),621.11,212386.34
SHOP,2025-09-23,2025-09-25,149.94,143.45,ZARAR (SL),-435.84,211947.5
SHOP,2025-10-06,2025-10-10,164.5,151.02,ZARAR (SL),-822.45,211122.04
SHOP,2025-10-27,2025-11-04,175.06,160.94,ZARAR (SL),-809.58,210309.46
SE,2024-02-01,2024-02-07,40.47,43.61,KAR (TP),772.88,211077.85
SE,2024-02-16,2024-02-28,44.99,47.75,KAR (TP),610.47,211685.32
SE,2024-04-18,2024-04-22,56.3,59.43,KAR (TP),552.95,212235.27
SE,2024-04-25,2024-05-03,62.83,66.66,KAR (TP),606.58,212838.85
SE,2024-05-10,2024-05-15,64.91,68.64,KAR (TP),571.64,213407.49
SE,2024-05-28,2024-05-30,69.63,67.15,ZARAR (SL),-359.17,213045.32
SE,2024-06-12,2024-06-28,73.88,71.42,ZARAR (SL),-335.97,212706.35
SE,2024-08-13,2024-08-15,74.85,79.29,KAR (TP),590.19,213293.54
SE,2024-09-18,2024-09-23,82.4,90.67,KAR (TP),1000.64,214291.18
SE,2024-11-12,2024-11-14,107.65,103.33,ZARAR (SL),-404.3,213883.88
SE,2025-01-21,2025-01-27,118.16,114.23,ZARAR (SL),-335.6,213545.28
SE,2025-02-21,2025-03-03,127.62,123.49,ZARAR (SL),-326.62,213215.66
SE,2025-07-15,2025-07-17,158.26,167.08,KAR (TP),554.31,213766.97
SE,2025-07-18,2025-07-21,168.55,155.29,ZARAR (SL),-789.71,212974.26
SE,2025-08-12,2025-08-22,174.12,185.53,KAR (TP),652.3,213623.55
SE,2025-09-02,2025-09-04,178.78,189.71,KAR (TP),608.37,214228.92
SE,2025-09-11,2025-09-15,196.5,190.46,ZARAR (SL),-310.38,213915.54
BABA,2024-02-05,2024-02-08,71.83,68.12,ZARAR (SL),-518.88,213393.66
BABA,2024-02-21,2024-03-04,72.74,69.3,ZARAR (SL),-476.67,212913.99
BABA,2024-04-23,2024-04-29,69.79,73.54,KAR (TP),534.86,213445.85
BABA,2024-05-14,2024-05-16,76.53,83.45,KAR (TP),901.29,214344.14
BABA,2024-05-17,2024-05-22,85.22,79.58,ZARAR (SL),-664.85,213676.29
BABA,2024-07-11,2024-07-19,77.21,74.02,ZARAR (SL),-416.91,213256.38
BABA,2024-07-29,2024-08-16,77.31,81.8,KAR (TP),577.0,213830.39
BABA,2024-08-20,2024-08-23,79.69,83.99,KAR (TP),536.24,214363.63
BABA,2024-08-26,2024-09-19,80.4,87.02,KAR (TP),820.14,215180.77
BABA,2025-01-21,2025-01-27,83.96,88.49,KAR (TP),536.94,215714.71
BABA,2025-05-15,2025-05-27,121.84,117.53,ZARAR (SL),-356.51,215355.2
BABA,2025-07-15,2025-08-13,116.97,126.86,KAR (TP),842.52,216194.71
BABA,2025-08-14,2025-08-21,122.28,118.09,ZARAR (SL),-345.66,215846.06
BABA,2025-09-02,2025-09-04,138.55,130.92,ZARAR (SL),-553.7,215289.35
BABA,2025-10-09,2025-10-10,173.68,159.01,ZARAR (SL),-847.66,214438.7
JD,2024-03-06,2024-03-07,23.52,22.65,ZARAR (SL),-372.33,214063.37
JD,2024-04-22,2024-04-25,26.22,27.77,KAR (TP),589.81,214650.18
JD,2024-05-16,2024-05-22,33.29,31.74,ZARAR (SL),-466.96,214180.22
JD,2024-08-15,2024-08-16,26.23,28.45,KAR (TP),845.15,215022.36
JD,2024-08-20,2024-08-21,27.38,26.25,ZARAR (SL),-418.04,214601.32
JD,2025-01-17,2025-01-28,37.88,39.89,KAR (TP),527.77,215126.09
JD,2025-01-29,2025-01-30,39.11,41.09,KAR (TP),503.71,215626.8
JD,2025-02-10,2025-02-11,40.96,39.63,ZARAR (SL),-327.87,215295.92
JD,2025-02-21,2025-02-24,41.21,38.18,ZARAR (SL),-736.14,214556.78
JD,2025-03-06,2025-03-07,42.66,41.08,ZARAR (SL),-374.13,214179.65
JD,2025-03-20,2025-03-25,41.75,40.28,ZARAR (SL),-354.33,213822.32
JD,2025-07-18,2025-07-29,33.92,32.22,ZARAR (SL),-504.18,213315.15
JD,2025-08-13,2025-08-19,32.51,31.24,ZARAR (SL),-393.65,212918.5
JD,2025-09-08,2025-09-16,32.85,34.71,KAR (TP),563.21,213478.71
JD,2025-09-22,2025-09-29,33.93,35.64,KAR (TP),500.98,213976.69
JD,2025-09-30,2025-10-10,34.98,31.85,ZARAR (SL),-897.8,213075.89
BIDU,2024-02-21,2024-02-28,107.22,103.31,ZARAR (SL),-367.67,212705.22
BIDU,2024-03-13,2024-03-14,107.89,104.64,ZARAR (SL),-304.23,212397.99
BIDU,2024-05-15,2024-05-21,110.75,105.14,ZARAR (SL),-509.55,211885.44
BIDU,2024-07-10,2024-07-15,97.94,93.15,ZARAR (SL),-492.08,211390.36
BIDU,2024-08-21,2024-08-22,89.74,85.79,ZARAR (SL),-443.16,210944.2
BIDU,2024-09-23,2024-09-24,88.28,94.81,KAR (TP),736.69,211677.9
BIDU,2024-12-09,2024-12-10,93.04,89.21,ZARAR (SL),-414.65,211260.25
BIDU,2025-01-27,2025-01-30,88.51,94.77,KAR (TP),704.26,211961.51
BIDU,2025-02-03,2025-02-04,87.71,92.88,KAR (TP),586.44,212544.95
BIDU,2025-02-05,2025-02-10,88.63,93.85,KAR (TP),585.97,213127.92
BIDU,2025-02-11,2025-02-13,89.44,96.59,KAR (TP),796.42,213921.33
BIDU,2025-02-14,2025-02-18,97.48,90.16,ZARAR (SL),-753.92,213164.41
BIDU,2025-03-06,2025-03-17,93.39,102.27,KAR (TP),947.85,214109.26
BIDU,2025-03-19,2025-03-20,98.24,94.27,ZARAR (SL),-407.11,213699.15
BIDU,2025-05-07,2025-05-12,86.7,91.27,KAR (TP),524.1,214220.26
BIDU,2025-05-14,2025-05-15,92.5,89.19,ZARAR (SL),-360.84,213856.42
BIDU,2025-07-07,2025-07-11,89.79,86.93,ZARAR (SL),-321.52,213531.9
BIDU,2025-07-21,2025-07-30,88.81,85.94,ZARAR (SL),-326.16,213202.74
BIDU,2025-08-13,2025-08-20,91.07,86.76,ZARAR (SL),-476.26,212723.47
BIDU,2025-09-02,2025-09-05,96.29,101.96,KAR (TP),585.85,213306.32
BIDU,2025-11-10,2025-11-13,132.32,120.65,ZARAR (SL),-884.95,212418.37
BIDU,2025-12-08,2025-12-09,130.06,123.94,ZARAR (SL),-473.55,211941.81
PDD,2024-03-20,2024-03-21,132.17,122.3,ZARAR (SL),-749.77,211189.05
PDD,2024-04-22,2024-05-02,124.14,137.54,KAR (TP),1076.43,212262.48
PDD,2024-05-13,2024-05-23,140.52,153.63,KAR (TP),929.96,213189.44
PDD,2024-05-28,2024-06-05,149.72,142.8,ZARAR (SL),-465.2,212721.24
PDD,2024-08-12,2024-08-19,142.47,151.11,KAR (TP),603.44,213321.69
PDD,2024-08-20,2024-08-23,144.22,139.87,ZARAR (SL),-304.62,213014.06
PDD,2025-01-17,2025-01-24,105.57,111.34,KAR (TP),543.56,213554.62
PDD,2025-02-03,2025-02-04,105.24,114.05,KAR (TP),834.13,214385.75
PDD,2025-02-05,2025-02-10,110.14,116.34,KAR (TP),559.92,214942.67
PDD,2025-02-14,2025-02-21,124.16,131.34,KAR (TP),575.29,215514.96
PDD,2025-02-24,2025-02-28,119.77,113.69,ZARAR (SL),-510.64,215001.32
PDD,2025-03-17,2025-03-26,128.9,122.47,ZARAR (SL),-501.84,214496.48
PDD,2025-05-23,2025-05-27,119.24,102.98,ZARAR (SL),-1366.64,213126.85
PDD,2025-07-15,2025-07-21,105.06,111.66,KAR (TP),625.21,213749.06
PDD,2025-07-30,2025-08-15,112.92,118.95,KAR (TP),531.01,214277.07
PDD,2025-08-18,2025-08-22,118.34,127.11,KAR (TP),738.09,215012.15
PDD,2025-08-26,2025-09-17,123.91,134.86,KAR (TP),880.71,215889.86
PDD,2025-09-19,2025-10-10,129.47,124.27,ZARAR (SL),-404.64,215482.22
PDD,2025-10-20,2025-11-18,131.56,119.58,ZARAR (SL),-913.61,214565.61
ROP,2024-02-01,2024-04-15,540.24,523.59,ZARAR (SL),-311.19,214251.42
ROP,2024-05-15,2024-06-12,526.74,553.26,KAR (TP),500.35,214748.77
ROP,2024-06-17,2024-07-24,548.7,527.97,ZARAR (SL),-380.71,214365.05
ROP,2024-09-06,2024-12-04,543.64,572.42,KAR (TP),526.32,214888.37
ROP,2025-01-21,2025-01-30,528.38,568.01,KAR (TP),747.02,215632.39
ROP,2025-02-25,2025-03-11,584.68,563.19,ZARAR (SL),-370.59,215258.8
ROP,2025-03-27,2025-04-04,589.86,540.11,ZARAR (SL),-846.44,214409.36
ROP,2025-07-01,2025-07-10,570.93,548.89,ZARAR (SL),-389.02,214017.35
ROP,2025-10-08,2025-10-15,520.0,499.73,ZARAR (SL),-392.81,213621.54
TT,2024-01-31,2024-02-01,247.73,266.1,KAR (TP),738.52,214355.56
TT,2024-02-08,2024-02-26,265.31,279.94,KAR (TP),548.6,214901.16
TT,2024-03-13,2024-03-21,281.86,299.56,KAR (TP),625.12,215523.28
TT,2024-03-22,2024-04-18,296.02,285.44,ZARAR (SL),-360.32,215159.96
TT,2024-04-29,2024-04-30,296.58,312.82,KAR (TP),544.76,215701.73
TT,2024-05-01,2024-05-09,310.5,328.18,KAR (TP),566.56,216265.28
TT,2024-05-16,2024-06-18,320.1,341.36,KAR (TP),661.37,216923.65
TT,2024-06-20,2024-07-01,332.02,317.62,ZARAR (SL),-436.72,216483.93
TT,2024-07-22,2024-07-25,333.18,318.47,ZARAR (SL),-444.41,216036.52
TT,2024-09-03,2024-09-13,342.15,360.88,KAR (TP),544.24,216577.76
TT,2024-09-16,2024-09-23,365.5,383.82,KAR (TP),498.23,217073.0
TT,2024-10-15,2024-10-30,393.84,372.07,ZARAR (SL),-555.96,216514.04
TT,2024-11-11,2024-12-09,411.1,398.75,ZARAR (SL),-303.43,216207.61
TT,2025-03-26,2025-03-28,350.49,330.52,ZARAR (SL),-572.79,215631.82
TT,2025-04-09,2025-04-16,341.27,329.17,ZARAR (SL),-357.73,215271.09
TT,2025-04-28,2025-04-30,349.76,381.6,KAR (TP),907.57,216175.66
TT,2025-06-27,2025-07-23,431.31,458.3,KAR (TP),622.97,216795.63
TT,2025-10-01,2025-10-22,425.41,408.5,ZARAR (SL),-400.5,216392.13
FLR,2024-02-01,2024-02-07,38.21,40.31,KAR (TP),546.59,216935.72
FLR,2024-02-13,2024-02-15,40.0,42.78,KAR (TP),692.0,217624.72
FLR,2024-02-16,2024-02-20,42.09,36.73,ZARAR (SL),-1276.46,216345.26
FLR,2024-04-11,2024-04-12,42.22,40.85,ZARAR (SL),-327.49,216014.77
FLR,2024-05-21,2024-05-31,40.88,43.4,KAR (TP),613.44,216625.21
FLR,2024-06-14,2024-06-27,44.64,43.05,ZARAR (SL),-359.18,216263.03
FLR,2024-07-11,2024-07-16,46.55,50.26,KAR (TP),793.99,217054.02
FLR,2024-07-24,2024-08-23,47.16,49.62,KAR (TP),518.63,217569.65
FLR,2024-10-03,2024-10-14,49.05,51.61,KAR (TP),518.92,218085.56
FLR,2024-10-28,2024-11-06,53.63,58.74,KAR (TP),949.83,219032.39
FLR,2024-11-07,2024-11-08,58.93,50.93,ZARAR (SL),-1360.54,217668.85
FLR,2025-01-21,2025-01-27,53.52,46.34,ZARAR (SL),-1344.55,216321.29
FLR,2025-05-02,2025-05-05,35.77,34.42,ZARAR (SL),-380.41,215937.88
